postcode,area_name,latitude,longitude,state
2630,Middlingbank,-36.37,148.95,NSW
2630,Murrumbucca,-36.37,148.95,NSW
2630,Myalla,-36.37,148.95,NSW
2630,Numeralla,-36.37,148.95,NSW
2630,Peak View,-36.37,148.95,NSW
2630,Pine Valley,-36.37,148.95,NSW
2630,Polo Flat,-36.37,148.95,NSW
2630,Rhine Falls,-36.37,148.95,NSW
2630,Rock Flat,-36.37,148.95,NSW
2630,Rose Valley,-36.37,148.95,NSW
2630,Shannons Flat,-36.37,148.95,NSW
2630,Springfield,-36.37,148.95,NSW
2630,The Brothers,-36.37,148.95,NSW
2630,Tuross,-36.37,148.95,NSW
2630,Wambrook,-36.37,148.95,NSW
2866,Amaroo,-33.18,148.93,NSW
2866,Boomey,-33.18,148.93,NSW
2866,Cundumbul,-33.18,148.93,NSW
2866,Euchareena,-33.18,148.93,NSW
2866,Garra,-33.18,148.93,NSW
2866,Larras Lee,-33.18,148.93,NSW
2866,Molong,-33.18,148.93,NSW
4746,May Downs,-22.64,148.92,QLD
4746,Middlemount,-22.64,148.92,QLD
2830,Ballimore,-32.2,148.9,NSW
2830,Barbigal,-32.2,148.9,NSW
2830,Beni,-32.2,148.9,NSW
2830,Boothenba,-32.2,148.9,NSW
2830,Brocklehurst,-32.2,148.9,NSW
2830,Bruah,-32.2,148.9,NSW
2830,Bunglegumbie,-32.2,148.9,NSW
2830,Burrabadine,-32.2,148.9,NSW
2830,Butlers Falls,-32.2,148.9,NSW
2830,Coolbaggie,-32.2,148.9,NSW
2830,Cumboogle,-32.2,148.9,NSW
2830,Dubbo,-32.2,148.9,NSW
2830,Dubbo DC,-32.2,148.9,NSW
2830,Dubbo East,-32.2,148.9,NSW
2830,Dubbo Grove,-32.2,148.9,NSW
2830,Dubbo West,-32.2,148.9,NSW
2830,Eschol,-32.2,148.9,NSW
2830,Eulomogo,-32.2,148.9,NSW
2830,Glengerra,-32.2,148.9,NSW
2830,Goonoo Forest,-32.2,148.9,NSW
2830,Jones Creek,-32.2,148.9,NSW
2830,Kickabil,-32.2,148.9,NSW
2830,Minore,-32.2,148.9,NSW
2830,Mogriguy,-32.2,148.9,NSW
2830,Mountain Creek,-32.2,148.9,NSW
2830,Muronbung,-32.2,148.9,NSW
2830,Murrumbidgerie,-32.2,148.9,NSW
2830,Rawsonville,-32.2,148.9,NSW
2830,Terramungamine,-32.2,148.9,NSW
2830,Toongi,-32.2,148.9,NSW
2830,Wambangalang,-32.2,148.9,NSW
2830,Yarrabar,-32.2,148.9,NSW
2309,Dangar,-30.35,148.89,NSW
4753,Devereux Creek,-21.12,148.89,QLD
4753,Marian,-21.12,148.89,QLD
4801,Hayman Island,-20.05,148.89,QLD
2827,Bearbong,-31.66,148.88,NSW
2827,Biddon,-31.66,148.88,NSW
2827,Breelong,-31.66,148.88,NSW
2827,Collie,-31.66,148.88,NSW
2827,Curban,-31.66,148.88,NSW
2827,Gilgandra,-31.66,148.88,NSW
2827,Merrigal,-31.66,148.88,NSW
3888,Bendoc,-37.15,148.88,VIC
3888,Bete Bolong,-37.15,148.88,VIC
3888,Bete Bolong North,-37.15,148.88,VIC
3888,Bonang,-37.15,148.88,VIC
3888,Brodribb River,-37.15,148.88,VIC
3888,Cabanandra,-37.15,148.88,VIC
3888,Cape Conran,-37.15,148.88,VIC
3888,Corringle,-37.15,148.88,VIC
3888,Deddick Valley,-37.15,148.88,VIC
3888,Goongerah,-37.15,148.88,VIC
3888,Haydens Bog,-37.15,148.88,VIC
3888,Jarrahmond,-37.15,148.88,VIC
3888,Marlo,-37.15,148.88,VIC
3888,Martins Creek,-37.15,148.88,VIC
3888,Nurran,-37.15,148.88,VIC
3888,Orbost,-37.15,148.88,VIC
3888,Simpsons Creek,-37.15,148.88,VIC
3888,Tostaree,-37.15,148.88,VIC
3888,Tubbut,-37.15,148.88,VIC
3888,Waygara,-37.15,148.88,VIC
3888,Wombat Creek,-37.15,148.88,VIC
4717,Blackwater,-23.59,148.88,QLD
2793,Darbys Falls,-33.93,148.86,NSW
2793,Roseberg,-33.93,148.86,NSW
2793,Woodstock,-33.93,148.86,NSW
2828,Black Hollow,-31.11,148.86,NSW
2828,Bourbah,-31.11,148.86,NSW
2828,Gulargambone,-31.11,148.86,NSW
2828,Mount Tenandra,-31.11,148.86,NSW
2828,Quanda,-31.11,148.86,NSW
2828,Tonderburine,-31.11,148.86,NSW
2828,Warrumbungle,-31.11,148.86,NSW
2864,Boree,-33.23,148.84,NSW
2864,Bowan Park,-33.23,148.84,NSW
2864,Cudal,-33.23,148.84,NSW
2864,Murga,-33.23,148.84,NSW
2864,Toogong,-33.23,148.84,NSW
2633,Corrowong,-36.93,148.83,NSW
2633,Delegate,-36.93,148.83,NSW
2633,Tombong,-36.93,148.83,NSW
4754,Benholme,-21.16,148.81,QLD
4754,Dows Creek,-21.16,148.81,QLD
4754,Mia Mia,-21.16,148.81,QLD
4754,Mirani,-21.16,148.81,QLD
4754,Mount Martin,-21.16,148.81,QLD
4754,Pinevale,-21.16,148.81,QLD
4754,Septimus,-21.16,148.81,QLD
2629,Adaminaby,-36,148.77,NSW
2629,Anglers Reach,-36,148.77,NSW
2629,Bolaro,-36,148.77,NSW
2629,Cabramurra,-36,148.77,NSW
2629,Long Plain,-36,148.77,NSW
2629,Old Adaminaby,-36,148.77,NSW
2629,Providence Portal,-36,148.77,NSW
2629,Tantangara,-36,148.77,NSW
2629,Yaouk,-36,148.77,NSW
4798,Calen,-20.9,148.77,QLD
4798,Mentmore,-20.9,148.77,QLD
4798,Pindi Pindi,-20.9,148.77,QLD
4798,St Helens Beach,-20.9,148.77,QLD
2868,Bournewood,-32.75,148.75,NSW
2868,Little River,-32.75,148.75,NSW
2868,North Yeoval,-32.75,148.75,NSW
2868,Obley,-32.75,148.75,NSW
2868,Upper Obley,-32.75,148.75,NSW
2868,Yeoval,-32.75,148.75,NSW
2586,Boorowa,-34.44,148.72,NSW
2586,Frogmore,-34.44,148.72,NSW
2586,Godfreys Creek,-34.44,148.72,NSW
2586,Murringo,-34.44,148.72,NSW
2586,Reids Flat,-34.44,148.72,NSW
2586,Rye Park,-34.44,148.72,NSW
2586,Taylors Flat,-34.44,148.72,NSW
4802,Airlie Beach,-20.27,148.72,QLD
4802,Cannonvale,-20.27,148.72,QLD
4802,Flametree,-20.27,148.72,QLD
4802,Jubilee Pocket,-20.27,148.72,QLD
4802,Mandalay,-20.27,148.72,QLD
4802,Mount Rooper,-20.27,148.72,QLD
4802,Shute Harbour,-20.27,148.72,QLD
4802,Whitsundays,-20.27,148.72,QLD
4802,Woodwark,-20.27,148.72,QLD
2628,Avonside,-36.44,148.7,NSW
2628,Beloka,-36.44,148.7,NSW
2628,Berridale,-36.44,148.7,NSW
2628,Braemar Bay,-36.44,148.7,NSW
2628,Byadbo Wilderness,-36.44,148.7,NSW
2628,Cootralantra,-36.44,148.7,NSW
2628,Dalgety,-36.44,148.7,NSW
2628,Eucumbene,-36.44,148.7,NSW
2628,Hill Top,-36.44,148.7,NSW
2628,Nimmo,-36.44,148.7,NSW
2628,Numbla Vale,-36.44,148.7,NSW
2628,Paupong,-36.44,148.7,NSW
2628,Rocky Plain,-36.44,148.7,NSW
2628,Snowy Plain,-36.44,148.7,NSW
4454,Baffle West,-25.72,148.67,QLD
4454,Beilba,-25.72,148.67,QLD
4454,Durham Downs,-25.72,148.67,QLD
4454,Highland Plains,-25.72,148.67,QLD
4454,Hutton Creek,-25.72,148.67,QLD
4454,Injune,-25.72,148.67,QLD
4454,Mount Hutton,-25.72,148.67,QLD
4454,Pony Hills,-25.72,148.67,QLD
4454,Simmie,-25.72,148.67,QLD
4454,Upper Dawson,-25.72,148.67,QLD
4454,Westgrove,-25.72,148.67,QLD
2584,Binalong,-34.67,148.63,NSW
4756,Finch Hatton,-21.14,148.63,QLD
4756,Netherdale,-21.14,148.63,QLD
2611,Bimberi,-35.56,148.62,NSW
2611,Brindabella,-35.56,148.62,NSW
2611,Chapman,-35.56,148.62,ACT
2611,Cooleman,-35.56,148.62,NSW
2611,Duffy,-35.56,148.62,ACT
2611,Fisher,-35.56,148.62,ACT
2611,Holder,-35.56,148.62,ACT
2611,Mount Stromlo,-35.56,148.62,ACT
2611,Pierces Creek,-35.56,148.62,ACT
2611,Rivett,-35.56,148.62,ACT
2611,Stirling,-35.56,148.62,ACT
2611,Uriarra,-35.56,148.62,ACT
2611,Uriarra,-35.56,148.62,NSW
2611,Uriarra Forest,-35.56,148.62,ACT
2611,Waramanga,-35.56,148.62,ACT
2611,Weston,-35.56,148.62,ACT
2611,Weston Creek,-35.56,148.62,ACT
2804,Billimari,-33.68,148.62,NSW
2804,Canowindra,-33.68,148.62,NSW
2804,Moorbel,-33.68,148.62,NSW
2804,Nyrang Creek,-33.68,148.62,NSW
4455,Ballaroo,-27.12,148.62,QLD
4455,Blythdale,-27.12,148.62,QLD
4455,Bungeworgorai,-27.12,148.62,QLD
4455,Bungil,-27.12,148.62,QLD
4455,Bymount,-27.12,148.62,QLD
4455,Cornwall,-27.12,148.62,QLD
4455,Dargal Road,-27.12,148.62,QLD
4455,Eumamurrin,-27.12,148.62,QLD
4455,Euthulla,-27.12,148.62,QLD
4455,Gunnewin,-27.12,148.62,QLD
4455,Hodgson,-27.12,148.62,QLD
4455,Mooga,-27.12,148.62,QLD
4455,Mount Abundance,-27.12,148.62,QLD
4455,Mount Bindango,-27.12,148.62,QLD
4455,Orallo,-27.12,148.62,QLD
4455,Orange Hill,-27.12,148.62,QLD
4455,Roma,-27.12,148.62,QLD
4455,Tingun,-27.12,148.62,QLD
4455,Wycombe,-27.12,148.62,QLD
4799,Bloomsbury,-20.71,148.6,QLD
4799,Midge Point,-20.71,148.6,QLD
2833,Collarenebri,-29.55,148.58,NSW
2585,Galong,-34.6,148.56,NSW
2807,Koorawatha,-34.04,148.55,NSW
2865,Bocobra,-33.1,148.54,NSW
2865,Gumble,-33.1,148.54,NSW
2865,Manildra,-33.1,148.54,NSW
2627,Crackenback,-36.44,148.51,NSW
2627,East Jindabyne,-36.44,148.51,NSW
2627,Grosses Plain,-36.44,148.51,NSW
2627,Ingebirah,-36.44,148.51,NSW
2627,Jindabyne,-36.44,148.51,NSW
2627,Kalkite,-36.44,148.51,NSW
2627,Kosciuszko,-36.44,148.51,NSW
2627,Kosciuszko National Park,-36.44,148.51,NSW
2627,Moonbah,-36.44,148.51,NSW
2627,Pilot Wilderness,-36.44,148.51,NSW
4757,Broken River,-21.17,148.51,QLD
4757,Crediton,-21.17,148.51,QLD
4757,Dalrymple Heights,-21.17,148.51,QLD
4757,Eungella,-21.17,148.51,QLD
4757,Eungella Dam,-21.17,148.51,QLD
2867,Baldry,-32.87,148.5,NSW
2867,Cumnock,-32.87,148.5,NSW
2867,Eurimbla,-32.87,148.5,NSW
2867,Loombah,-32.87,148.5,NSW
2867,Yullundry,-32.87,148.5,NSW
2794,Bumbaldry,-33.91,148.46,NSW
2794,Cowra,-33.91,148.46,NSW
2794,Hovells Creek,-33.91,148.46,NSW
2794,Mount Collins,-33.91,148.46,NSW
2794,Wattamondara,-33.91,148.46,NSW
2720,Argalong,-35.32,148.45,NSW
2720,Blowering,-35.32,148.45,NSW
2720,Bogong Peaks Wilderness,-35.32,148.45,NSW
2720,Bombowlee,-35.32,148.45,NSW
2720,Bombowlee Creek,-35.32,148.45,NSW
2720,Buddong,-35.32,148.45,NSW
2720,Couragago,-35.32,148.45,NSW
2720,Gadara,-35.32,148.45,NSW
2720,Gilmore,-35.32,148.45,NSW
2720,Gocup,-35.32,148.45,NSW
2720,Goobarragandra,-35.32,148.45,NSW
2720,Jones Bridge,-35.32,148.45,NSW
2720,Killimicat,-35.32,148.45,NSW
2720,Lacmalac,-35.32,148.45,NSW
2720,Little River,-35.32,148.45,NSW
2720,Minjary,-35.32,148.45,NSW
2720,Mundongo,-35.32,148.45,NSW
2720,Pinbeyan,-35.32,148.45,NSW
2720,Red Hill,-35.32,148.45,NSW
2720,Talbingo,-35.32,148.45,NSW
2720,Tumorrama,-35.32,148.45,NSW
2720,Tumut,-35.32,148.45,NSW
2720,Tumut Plains,-35.32,148.45,NSW
2720,Wereboldera,-35.32,148.45,NSW
2720,Wermatong,-35.32,148.45,NSW
2720,Windowie,-35.32,148.45,NSW
2720,Wyangle,-35.32,148.45,NSW
2720,Yarrangobilly,-35.32,148.45,NSW
2803,Bendick Murrell,-34.16,148.45,NSW
2803,Crowther,-34.16,148.45,NSW
2803,Wirrimah,-34.16,148.45,NSW
2624,Perisher Valley,-36.18,148.44,NSW
3886,Newmerella,-37.74,148.43,VIC
4800,Andromache,-20.58,148.42,QLD
4800,Brandy Creek,-20.58,148.42,QLD
4800,Breadalbane,-20.58,148.42,QLD
4800,Cannon Valley,-20.58,148.42,QLD
4800,Cape Conway,-20.58,148.42,QLD
4800,Cape Gloucester,-20.58,148.42,QLD
4800,Conway,-20.58,148.42,QLD
4800,Conway Beach,-20.58,148.42,QLD
4800,Crystal Brook,-20.58,148.42,QLD
4800,Dingo Beach,-20.58,148.42,QLD
4800,Dittmer,-20.58,148.42,QLD
4800,Foxdale,-20.58,148.42,QLD
4800,Glen Isla,-20.58,148.42,QLD
4800,Goorganga Creek,-20.58,148.42,QLD
4800,Goorganga Plains,-20.58,148.42,QLD
4800,Gregory River,-20.58,148.42,QLD
4800,Gunyarra,-20.58,148.42,QLD
4800,Hamilton Plains,-20.58,148.42,QLD
4800,Hideaway Bay,-20.58,148.42,QLD
4800,Kelsey Creek,-20.58,148.42,QLD
4800,Laguna Quays,-20.58,148.42,QLD
4800,Lake Proserpine,-20.58,148.42,QLD
4800,Lethebrook,-20.58,148.42,QLD
4800,Mount Julian,-20.58,148.42,QLD
4800,Mount Marlow,-20.58,148.42,QLD
4800,Mount Pluto,-20.58,148.42,QLD
4800,Myrtlevale,-20.58,148.42,QLD
4800,North Gregory,-20.58,148.42,QLD
4800,Palm Grove,-20.58,148.42,QLD
4800,Pauls Pocket,-20.58,148.42,QLD
4800,Preston,-20.58,148.42,QLD
4800,Proserpine,-20.58,148.42,QLD
4800,Riordanvale,-20.58,148.42,QLD
4800,Silver Creek,-20.58,148.42,QLD
4800,Strathdickie,-20.58,148.42,QLD
4800,Sugarloaf,-20.58,148.42,QLD
4800,Thoopara,-20.58,148.42,QLD
4800,Wilson Beach,-20.58,148.42,QLD
2727,Adjungbilly,-35.08,148.41,NSW
2727,Coolac,-35.08,148.41,NSW
2727,Gobarralong,-35.08,148.41,NSW
2805,Gooloogong,-33.65,148.41,NSW
2831,Armatree,-31.45,148.41,NSW
2831,Balladoran,-31.45,148.41,NSW
2831,Brenda,-31.45,148.41,NSW
2831,Bullagreen,-31.45,148.41,NSW
2831,Byrock,-31.45,148.41,NSW
2831,Carinda,-31.45,148.41,NSW
2831,Coolabah,-31.45,148.41,NSW
2831,Elong Elong,-31.45,148.41,NSW
2831,Eumungerie,-31.45,148.41,NSW
2831,Geurie,-31.45,148.41,NSW
2831,Girilambone,-31.45,148.41,NSW
2831,Goodooga,-31.45,148.41,NSW
2831,Gungalman,-31.45,148.41,NSW
2831,Hermidale,-31.45,148.41,NSW
2831,Macquarie Marshes,-31.45,148.41,NSW
2831,Merrygoen,-31.45,148.41,NSW
2831,Neilrex,-31.45,148.41,NSW
2831,Nevertire,-31.45,148.41,NSW
2831,Nubingerie,-31.45,148.41,NSW
2831,Nymagee,-31.45,148.41,NSW
2831,Pine Clump,-31.45,148.41,NSW
2831,Ponto,-31.45,148.41,NSW
2831,Quambone,-31.45,148.41,NSW
2831,Terrabella,-31.45,148.41,NSW
2831,The Marra,-31.45,148.41,NSW
2831,Tooloon,-31.45,148.41,NSW
2831,Tooraweenah,-31.45,148.41,NSW
2831,Westella,-31.45,148.41,NSW
2831,Wongarbon,-31.45,148.41,NSW
2809,Greenethorpe,-34.04,148.4,NSW
2587,Harden,-34.55,148.37,NSW
2587,Kingsvale,-34.55,148.37,NSW
2587,Mcmahons Reef,-34.55,148.37,NSW
2587,Murrumburrah,-34.55,148.37,NSW
2587,Nubba,-34.55,148.37,NSW
2587,Wombat,-34.55,148.37,NSW
2806,Eugowra,-33.43,148.37,NSW
2829,Billeroy,-31.12,148.37,NSW
2829,Combara,-31.12,148.37,NSW
2829,Conimbia,-31.12,148.37,NSW
2829,Coonamble,-31.12,148.37,NSW
2829,Gilgooma,-31.12,148.37,NSW
2829,Magometon,-31.12,148.37,NSW
2829,Nebea,-31.12,148.37,NSW
2829,Pine Grove,-31.12,148.37,NSW
2829,Teridgerie,-31.12,148.37,NSW
2829,Urawilkie,-31.12,148.37,NSW
2829,Wingadee,-31.12,148.37,NSW
4461,Muckadilla,-26.6,148.36,QLD
4745,Dysart,-22.59,148.35,QLD
4709,Tieri,-23.04,148.34,QLD
2726,Jugiong,-34.91,148.32,NSW
4487,Begonia,-27.51,148.32,QLD
4487,St George,-27.51,148.32,QLD
7216,Akaroa,-41.3,148.32,TAS
7216,Binalong Bay,-41.3,148.32,TAS
7216,Goshen,-41.3,148.32,TAS
7216,Goulds Country,-41.3,148.32,TAS
7216,Lottah,-41.3,148.32,TAS
7216,Pyengana,-41.3,148.32,TAS
7216,St Helens,-41.3,148.32,TAS
7216,Stieglitz,-41.3,148.32,TAS
7216,The Gardens,-41.3,148.32,TAS
2871,Bandon,-33.5,148.31,NSW
2871,Bedgerebong,-33.5,148.31,NSW
2871,Bundaburrah,-33.5,148.31,NSW
2871,Calarie,-33.5,148.31,NSW
2871,Carrawabbity,-33.5,148.31,NSW
2871,Corinella,-33.5,148.31,NSW
2871,Cumbijowa,-33.5,148.31,NSW
2871,Daroobalgie,-33.5,148.31,NSW
2871,Fairholme,-33.5,148.31,NSW
2871,Forbes,-33.5,148.31,NSW
2871,Garema,-33.5,148.31,NSW
2871,Grawlin,-33.5,148.31,NSW
2871,Gunning Gap,-33.5,148.31,NSW
2871,Jemalong,-33.5,148.31,NSW
2871,Mulyandry,-33.5,148.31,NSW
2871,Ooma,-33.5,148.31,NSW
2871,Warroo,-33.5,148.31,NSW
2871,Weelong,-33.5,148.31,NSW
2871,Wirrinya,-33.5,148.31,NSW
2871,Yarragong,-33.5,148.31,NSW
2625,Thredbo,-36.51,148.3,NSW
7215,Beaumaris,-41.42,148.28,TAS
7215,Bicheno,-41.42,148.28,TAS
7215,Chain Of Lagoons,-41.42,148.28,TAS
7215,Coles Bay,-41.42,148.28,TAS
7215,Cornwall,-41.42,148.28,TAS
7215,Douglas River,-41.42,148.28,TAS
7215,Falmouth,-41.42,148.28,TAS
7215,Four Mile Creek,-41.42,148.28,TAS
7215,Freycinet,-41.42,148.28,TAS
7215,Friendly Beaches,-41.42,148.28,TAS
7215,Gray,-41.42,148.28,TAS
7215,Scamander,-41.42,148.28,TAS
7215,Seymour,-41.42,148.28,TAS
7215,St Marys,-41.42,148.28,TAS
7215,Upper Scamander,-41.42,148.28,TAS
2821,Burroway,-32.06,148.26,NSW
2821,Narromine,-32.06,148.26,NSW
2870,Alectown,-32.93,148.26,NSW
2870,Bumberry,-32.93,148.26,NSW
2870,Cookamidgera,-32.93,148.26,NSW
2870,Cooks Myalls,-32.93,148.26,NSW
2870,Goonumbla,-32.93,148.26,NSW
2870,Mandagery,-32.93,148.26,NSW
2870,Parkes,-32.93,148.26,NSW
2870,Tichborne,-32.93,148.26,NSW
4486,Dirranbandi,-28.59,148.23,QLD
4486,Hebel,-28.59,148.23,QLD
4723,Belcong,-23.01,148.23,QLD
4723,Capella,-23.01,148.23,QLD
4723,Carbine Creek,-23.01,148.23,QLD
4723,Chirnside,-23.01,148.23,QLD
4723,Crinum,-23.01,148.23,QLD
4723,Hibernia,-23.01,148.23,QLD
4723,Khosh Bulduk,-23.01,148.23,QLD
4723,Lilyvale,-23.01,148.23,QLD
4723,Lowestoff,-23.01,148.23,QLD
4723,Mount Macarthur,-23.01,148.23,QLD
4723,Retro,-23.01,148.23,QLD
7257,Cape Barren Island,-40.39,148.23,TAS
2869,Peak Hill,-32.73,148.19,NSW
2869,Tomingley,-32.73,148.19,NSW
2869,Trewilga,-32.73,148.19,NSW
4462,Amby,-26.55,148.19,QLD
2823,Bundemar,-31.84,148.18,NSW
2823,Cathundral,-31.84,148.18,NSW
2823,Dandaloo,-31.84,148.18,NSW
2823,Gin Gin,-31.84,148.18,NSW
2823,Trangie,-31.84,148.18,NSW
2588,Wallendbeen,-34.52,148.16,NSW
4720,Emerald,-23.53,148.16,QLD
4720,Yamala,-23.53,148.16,QLD
7190,Apslawn,-41.96,148.16,TAS
7190,Buckland,-41.96,148.16,TAS
7190,Cranbrook,-41.96,148.16,TAS
7190,Dolphin Sands,-41.96,148.16,TAS
7190,Little Swanport,-41.96,148.16,TAS
7190,Orford,-41.96,148.16,TAS
7190,Pontypool,-41.96,148.16,TAS
7190,Rheban,-41.96,148.16,TAS
7190,Rocky Hills,-41.96,148.16,TAS
7190,Runnymede,-41.96,148.16,TAS
7190,Spring Beach,-41.96,148.16,TAS
7190,Swansea,-41.96,148.16,TAS
7190,Triabunna,-41.96,148.16,TAS
7901,Launceston,-41.35,148.14,TAS
7902,Launceston,-41.35,148.14,TAS
7903,Launceston,-41.35,148.14,TAS
7904,Launceston,-41.35,148.14,TAS
7905,Launceston,-41.35,148.14,TAS
7906,Launceston,-41.35,148.14,TAS
7907,Launceston,-41.35,148.14,TAS
7908,Launceston,-41.35,148.14,TAS
7909,Launceston,-41.35,148.14,TAS
7910,Launceston,-41.35,148.14,TAS
7911,Launceston,-41.35,148.14,TAS
7912,Launceston,-41.35,148.14,TAS
7913,Launceston,-41.35,148.14,TAS
7914,Launceston,-41.35,148.14,TAS
7922,Launceston,-41.35,148.14,TAS
7923,Launceston,-41.35,148.14,TAS
3887,Lake Tyers,-37.84,148.12,VIC
3887,Nowa Nowa,-37.84,148.12,VIC
3887,Wairewa,-37.84,148.12,VIC
4743,Glenden,-21.36,148.12,QLD
4743,Suttor,-21.36,148.12,QLD
2649,Laurel Hill,-35.6,148.09,NSW
2649,Nurenmerenmong,-35.6,148.09,NSW
2722,Brungle,-34.82,148.08,NSW
2722,Brungle Creek,-34.82,148.08,NSW
2722,Burra Creek,-34.82,148.08,NSW
2722,Darbalara,-34.82,148.08,NSW
2722,Gundagai,-34.82,148.08,NSW
2722,Jones Creek,-34.82,148.08,NSW
2722,Muttama,-34.82,148.08,NSW
2722,Nangus,-34.82,148.08,NSW
2722,South Gundagai,-34.82,148.08,NSW
4742,Burton,-21.54,148.08,QLD
4742,Eaglefield,-21.54,148.08,QLD
4742,Elphinstone,-21.54,148.08,QLD
4742,Hail Creek,-21.54,148.08,QLD
4742,Kemmis,-21.54,148.08,QLD
4742,Mount Britton,-21.54,148.08,QLD
4742,Nebo,-21.54,148.08,QLD
4742,Oxford,-21.54,148.08,QLD
4742,Strathfield,-21.54,148.08,QLD
4742,Turrawulla,-21.54,148.08,QLD
4742,Valkyrie,-21.54,148.08,QLD
2594,Berthong,-34.43,148.07,NSW
2594,Bribbaree,-34.43,148.07,NSW
2594,Bulla Creek,-34.43,148.07,NSW
2594,Burrangong,-34.43,148.07,NSW
2594,Kikiamah,-34.43,148.07,NSW
2594,Maimuru,-34.43,148.07,NSW
2594,Memagong,-34.43,148.07,NSW
2594,Milvale,-34.43,148.07,NSW
2594,Monteagle,-34.43,148.07,NSW
2594,Thuddungra,-34.43,148.07,NSW
2594,Tubbul,-34.43,148.07,NSW
2594,Weedallion,-34.43,148.07,NSW
2594,Young,-34.43,148.07,NSW
2653,Burra,-35.83,148.07,NSW
2653,Courabyra,-35.83,148.07,NSW
2653,Glenroy,-35.83,148.07,NSW
2653,Mannus,-35.83,148.07,NSW
2653,Maragle,-35.83,148.07,NSW
2653,Munderoo,-35.83,148.07,NSW
2653,Paddys River,-35.83,148.07,NSW
2653,Taradale,-35.83,148.07,NSW
2653,Tumbarumba,-35.83,148.07,NSW
2653,Westdale,-35.83,148.07,NSW
2653,Willigobung,-35.83,148.07,NSW
2729,Adelong,-35.31,148.06,NSW
2729,Bangadang,-35.31,148.06,NSW
2729,Black Creek,-35.31,148.06,NSW
2729,Califat,-35.31,148.06,NSW
2729,Cooleys Creek,-35.31,148.06,NSW
2729,Darlow,-35.31,148.06,NSW
2729,Ellerslie,-35.31,148.06,NSW
2729,Grahamstown,-35.31,148.06,NSW
2729,Mount Adrah,-35.31,148.06,NSW
2729,Mount Horeb,-35.31,148.06,NSW
2729,Mundarlo,-35.31,148.06,NSW
2729,Sandy Gully,-35.31,148.06,NSW
2729,Sharps Creek,-35.31,148.06,NSW
2729,Tumblong,-35.31,148.06,NSW
2729,Westwood,-35.31,148.06,NSW
2729,Wondalga,-35.31,148.06,NSW
2729,Yaven Creek,-35.31,148.06,NSW
4465,Dunkeld,-26.97,148.06,QLD
4465,Forestvale,-26.97,148.06,QLD
4465,Mitchell,-26.97,148.06,QLD
4465,V Gate,-26.97,148.06,QLD
4465,Womalilla,-26.97,148.06,QLD
4744,Moranbah,-22,148.05,QLD
3707,Biggara,-36.28,148.03,VIC
3707,Bringenbrong,-36.28,148.03,NSW
3707,Colac Colac,-36.28,148.03,VIC
3707,Corryong,-36.28,148.03,VIC
3707,Nariel Valley,-36.28,148.03,VIC
3707,Thowgla Valley,-36.28,148.03,VIC
3707,Tom Groggin,-36.28,148.03,VIC
3707,Towong,-36.28,148.03,VIC
3707,Towong Upper,-36.28,148.03,VIC
1340,Kings Cross,-35.54,148.02,NSW
2834,Angledool,-29.43,147.98,NSW
2834,Lightning Ridge,-29.43,147.98,NSW
7214,Fingal,-41.64,147.97,TAS
7214,Mangana,-41.64,147.97,TAS
7214,Mathinna,-41.64,147.97,TAS
7214,Upper Esk,-41.64,147.97,TAS
7182,Fortescue,-43.13,147.95,TAS
7182,Port Arthur,-43.13,147.95,TAS
7255,Blue Rocks,-40.04,147.95,TAS
7255,Emita,-40.04,147.95,TAS
7255,Killiecrankie,-40.04,147.95,TAS
7255,Lackrana,-40.04,147.95,TAS
7255,Lady Barron,-40.04,147.95,TAS
7255,Leeka,-40.04,147.95,TAS
7255,Loccota,-40.04,147.95,TAS
7255,Lughrata,-40.04,147.95,TAS
7255,Memana,-40.04,147.95,TAS
7255,Palana,-40.04,147.95,TAS
7255,Ranga,-40.04,147.95,TAS
7255,Strzelecki,-40.04,147.95,TAS
7255,Whitemark,-40.04,147.95,TAS
7255,Wingaroo,-40.04,147.95,TAS
2810,Bimbi,-33.99,147.93,NSW
2810,Caragabal,-33.99,147.93,NSW
2810,Glenelg,-33.99,147.93,NSW
2810,Grenfell,-33.99,147.93,NSW
2810,Piney Range,-33.99,147.93,NSW
2810,Pinnacle,-33.99,147.93,NSW
2810,Pullabooka,-33.99,147.93,NSW
2810,Warraderry,-33.99,147.93,NSW
3708,Tintaldra,-36.05,147.93,VIC
3909,Kalimna,-37.86,147.92,VIC
3909,Kalimna West,-37.86,147.92,VIC
3909,Lake Bunga,-37.86,147.92,VIC
3909,Lake Tyers Beach,-37.86,147.92,VIC
3909,Lakes Entrance,-37.86,147.92,VIC
3909,Nungurner,-37.86,147.92,VIC
3909,Nyerimilang,-37.86,147.92,VIC
3909,Toorloo Arm,-37.86,147.92,VIC
7179,Eaglehawk Neck,-43.01,147.92,TAS
2832,Come By Chance,-29.11,147.9,NSW
2832,Cryon,-29.11,147.9,NSW
2832,Cumborah,-29.11,147.9,NSW
2832,Walgett,-29.11,147.9,NSW
3893,Double Bridges,-37.59,147.89,VIC
3893,Stirling,-37.59,147.89,VIC
3893,Tambo Crossing,-37.59,147.89,VIC
4805,Binbee,-20.38,147.89,QLD
4805,Bogie,-20.38,147.89,QLD
4805,Bowen,-20.38,147.89,QLD
4805,Brisk Bay,-20.38,147.89,QLD
